	574620.930981	4571231.262514	2987.057373	178.000000	46852200.000000
	574620.930981	4571261.262514	2957.057373	178.000000	46853100.000000
	574620.930981	4571291.262514	2927.057373	177.000000	46855800.000000
	574620.930981	4571321.262514	2897.057373	177.000000	46856700.000000
	574620.930981	4571351.262514	2867.057373	177.000000	46872000.000000
	574650.930981	4571381.262514	2824.630859	177.000000	46905300.000000
	574650.930981	4571411.262514	2794.630859	177.000000	46906200.000000
	574650.930981	4571441.262514	2764.630859	177.000000	47015100.000000
	574620.930981	4571471.262514	2722.204346	177.000000	47057400.000000
	574590.930981	4571501.262514	2679.777832	177.000000	48058200.000000
	575130.930981	4570511.262514	3953.455078	183.000000	45629100.000000
	575100.930981	4570541.262514	3911.028564	183.000000	45662400.000000
	575070.930981	4570571.262514	3868.602051	183.000000	45665100.000000
	575040.930981	4570601.262514	3826.175537	183.000000	45680400.000000
	575010.930981	4570631.262514	3783.749023	183.000000	45687600.000000
	574980.930981	4570661.262514	3741.322510	181.000000	45804600.000000
	574950.930981	4570661.262514	3711.322510	181.000000	45864900.000000
	574920.930981	4570691.262514	3668.895996	181.000000	45871200.000000
	574890.930981	4570721.262514	3626.469482	180.000000	45878400.000000
	574860.930981	4570721.262514	3596.469482	179.000000	45887400.000000
	574860.930981	4570751.262514	3566.469482	179.000000	45891900.000000
	574860.930981	4570781.262514	3536.469482	179.000000	45894600.000000
	574830.930981	4570811.262514	3494.042969	179.000000	45897300.000000
	574800.930981	4570841.262514	3451.616455	179.000000	45999000.000000
	574800.930981	4570871.262514	3421.616455	179.000000	46037700.000000
	574770.930981	4570901.262514	3379.189941	179.000000	46056600.000000
	574770.930981	4570931.262514	3349.189941	179.000000	46057500.000000
	574770.930981	4570961.262514	3319.189941	179.000000	46712700.000000
	575790.930981	4570721.262514	4792.570801	197.000000	28656000.000000
	575760.930981	4570721.262514	4762.570801	196.000000	28658700.000000
	575730.930981	4570691.262514	4720.144531	195.000000	28665000.000000
	575700.930981	4570661.262514	4677.718262	194.000000	28704600.000000
	575670.930981	4570631.262514	4635.291992	194.000000	28706400.000000
	575640.930981	4570661.262514	4592.865723	193.000000	28710000.000000
	575610.930981	4570661.262514	4562.865723	193.000000	28712700.000000
	575580.930981	4570691.262514	4520.439453	192.000000	28714500.000000
	575580.930981	4570721.262514	4490.439453	191.000000	28755900.000000
	575550.930981	4570721.262514	4460.439453	191.000000	28756800.000000
	575520.930981	4570721.262514	4430.439453	190.000000	28762200.000000
	575490.930981	4570721.262514	4400.439453	190.000000	28787400.000000
	575460.930981	4570691.262514	4358.013184	190.000000	28791000.000000
	575430.930981	4570691.262514	4328.013184	189.000000	28796400.000000
	575400.930981	4570691.262514	4298.013184	189.000000	29146500.000000
	575370.930981	4570661.262514	4255.586914	189.000000	29151000.000000
	575340.930981	4570631.262514	4213.160645	188.000000	29153700.000000
	575310.930981	4570601.262514	4170.734375	188.000000	29160900.000000
	575280.930981	4570601.262514	4140.734375	186.000000	29162700.000000
	575250.930981	4570571.262514	4098.308105	184.000000	29173500.000000
	575220.930981	4570571.262514	4068.308105	184.000000	29219400.000000
	575190.930981	4570541.262514	4025.881592	184.000000	29220300.000000
	575160.930981	4570511.262514	3983.455078	183.000000	29222100.000000
	575130.930981	4570511.262514	3953.455078	183.000000	45629100.000000
	577020.930981	4569791.262514	6685.948730	223.000000	12861000.000000
	576990.930981	4569821.262514	6643.522461	223.000000	13011300.000000
	576990.930981	4569851.262514	6613.522461	223.000000	13020300.000000
	576960.930981	4569881.262514	6571.096191	222.000000	13057200.000000
	576960.930981	4569911.262514	6541.096191	222.000000	13059000.000000
	576960.930981	4569941.262514	6511.096191	222.000000	13079700.000000
	576960.930981	4569971.262514	6481.096191	221.000000	13081500.000000
	576960.930981	4570001.262514	6451.096191	219.000000	13098600.000000
	576930.930981	4570001.262514	6421.096191	219.000000	13106700.000000
	576900.930981	4570031.262514	6378.669922	219.000000	13176000.000000
	576870.930981	4570061.262514	6336.243652	219.000000	13181400.000000
	576870.930981	4570091.262514	6306.243652	218.000000	13183200.000000
	576870.930981	4570121.262514	6276.243652	217.000000	13198500.000000
	576840.930981	4570151.262514	6233.817383	216.000000	13338900.000000
	576810.930981	4570151.262514	6203.817383	216.000000	13343400.000000
	576780.930981	4570151.262514	6173.817383	216.000000	13400100.000000
	576750.930981	4570181.262514	6131.391113	216.000000	13401000.000000
	576750.930981	4570211.262514	6101.391113	214.000000	13491900.000000
	576750.930981	4570241.262514	6071.391113	214.000000	13492800.000000
	576750.930981	4570271.262514	6041.391113	213.000000	13622400.000000
	576720.930981	4570301.262514	5998.964844	213.000000	13630500.000000
	576720.930981	4570331.262514	5968.964844	213.000000	13664700.000000
	576690.930981	4570361.262514	5926.538574	213.000000	13678200.000000
	576660.930981	4570391.262514	5884.112305	213.000000	13704300.000000
	576660.930981	4570421.262514	5854.112305	213.000000	13706100.000000
	576630.930981	4570451.262514	5811.686035	213.000000	13777200.000000
	576600.930981	4570481.262514	5769.259766	211.000000	13783500.000000
	576570.930981	4570511.262514	5726.833496	211.000000	13797900.000000
	576540.930981	4570541.262514	5684.407227	211.000000	13798800.000000
	576540.930981	4570571.262514	5654.407227	211.000000	13832100.000000
	576510.930981	4570601.262514	5611.980957	210.000000	13833900.000000
	576480.930981	4570601.262514	5581.980957	207.000000	13836600.000000
	576450.930981	4570631.262514	5539.554688	207.000000	13917600.000000
	576420.930981	4570661.262514	5497.128418	207.000000	13952700.000000
	576390.930981	4570691.262514	5454.702148	206.000000	13954500.000000
	576360.930981	4570691.262514	5424.702148	205.000000	13959900.000000
	576330.930981	4570691.262514	5394.702148	205.000000	13968900.000000
	576300.930981	4570721.262514	5352.275879	204.000000	13978800.000000
	576270.930981	4570721.262514	5322.275879	203.000000	14009400.000000
	576240.930981	4570721.262514	5292.275879	203.000000	14011200.000000
	576210.930981	4570721.262514	5262.275879	203.000000	14076000.000000
	576180.930981	4570721.262514	5232.275879	203.000000	14076900.000000
	576150.930981	4570721.262514	5202.275879	202.000000	14097600.000000
	576120.930981	4570721.262514	5172.275879	202.000000	14098500.000000
	576090.930981	4570721.262514	5142.275879	202.000000	14099400.000000
	576060.930981	4570721.262514	5112.275879	202.000000	14100300.000000
	576030.930981	4570691.262514	5069.849609	201.000000	14108400.000000
	576000.930981	4570691.262514	5039.849609	199.000000	14112000.000000
	575970.930981	4570661.262514	4997.423340	199.000000	14130000.000000
	575940.930981	4570661.262514	4967.423340	199.000000	14130900.000000
	575910.930981	4570661.262514	4937.423340	199.000000	14180400.000000
	575880.930981	4570691.262514	4894.997070	199.000000	14184000.000000
	575850.930981	4570721.262514	4852.570801	197.000000	14185800.000000
	575820.930981	4570721.262514	4822.570801	197.000000	14189400.000000
	575790.930981	4570721.262514	4792.570801	197.000000	28656000.000000
	577920.930981	4569461.262514	7772.342773	239.000000	11223900.000000
	577890.930981	4569491.262514	7729.916504	239.000000	11226600.000000
	577860.930981	4569491.262514	7699.916504	238.000000	11234700.000000
	577830.930981	4569521.262514	7657.490234	238.000000	11266200.000000
	577800.930981	4569521.262514	7627.490234	238.000000	11276100.000000
	577770.930981	4569551.262514	7585.063965	238.000000	11296800.000000
	577740.930981	4569581.262514	7542.637695	238.000000	11489400.000000
	577710.930981	4569611.262514	7500.211426	237.000000	11491200.000000
	577680.930981	4569641.262514	7457.785156	236.000000	11537100.000000
	577650.930981	4569611.262514	7415.358887	235.000000	11539800.000000
	577620.930981	4569611.262514	7385.358887	234.000000	11589300.000000
	577590.930981	4569611.262514	7355.358887	234.000000	11600100.000000
	577560.930981	4569641.262514	7312.932617	234.000000	11617200.000000
	577530.930981	4569641.262514	7282.932617	234.000000	11619900.000000
	577500.930981	4569641.262514	7252.932617	234.000000	11633400.000000
	577470.930981	4569671.262514	7210.506348	234.000000	11636100.000000
	577440.930981	4569671.262514	7180.506348	232.000000	11637900.000000
	577410.930981	4569671.262514	7150.506348	231.000000	11785500.000000
	577380.930981	4569671.262514	7120.506348	231.000000	11809800.000000
	577350.930981	4569701.262514	7078.080078	231.000000	11940300.000000
	577320.930981	4569731.262514	7035.653809	231.000000	12001500.000000
	577290.930981	4569761.262514	6993.227539	231.000000	12003300.000000
	577260.930981	4569761.262514	6963.227539	230.000000	12006000.000000
	577230.930981	4569761.262514	6933.227539	230.000000	12008700.000000
	577200.930981	4569761.262514	6903.227539	230.000000	12009600.000000
	577170.930981	4569731.262514	6860.801270	228.000000	12054600.000000
	577140.930981	4569731.262514	6830.801270	227.000000	12064500.000000
	577110.930981	4569761.262514	6788.375000	225.000000	12170700.000000
	577080.930981	4569791.262514	6745.948730	224.000000	12179700.000000
	577050.930981	4569791.262514	6715.948730	224.000000	12180600.000000
	577020.930981	4569791.262514	6685.948730	223.000000	12861000.000000
	577200.930981	4571261.262514	6535.948730	230.000000	12972600.000000
	577170.930981	4571231.262514	6493.522461	229.000000	12980700.000000
	577140.930981	4571231.262514	6463.522461	229.000000	12981600.000000
	577110.930981	4571201.262514	6421.096191	227.000000	12985200.000000
	577080.930981	4571201.262514	6391.096191	226.000000	13000500.000000
	577050.930981	4571201.262514	6361.096191	225.000000	13028400.000000
	577020.930981	4571171.262514	6318.669922	225.000000	13520700.000000
	577020.930981	4571141.262514	6288.669922	224.000000	13563900.000000
	576990.930981	4571111.262514	6246.243652	224.000000	13570200.000000
	576960.930981	4571081.262514	6203.817383	224.000000	13609800.000000
	576930.930981	4571051.262514	6161.391113	223.000000	13615200.000000
	576900.930981	4571021.262514	6118.964844	223.000000	13650300.000000
	576870.930981	4571021.262514	6088.964844	223.000000	13657500.000000
	576840.930981	4571021.262514	6058.964844	222.000000	13677300.000000
	576810.930981	4571051.262514	6016.538574	222.000000	13686300.000000
	576780.930981	4571051.262514	5986.538574	222.000000	13699800.000000
	576750.930981	4571051.262514	5956.538574	222.000000	13700700.000000
	576720.930981	4571051.262514	5926.538574	222.000000	13708800.000000
	576690.930981	4571081.262514	5884.112305	219.000000	13716000.000000
	576660.930981	4571081.262514	5854.112305	217.000000	13749300.000000
	576630.930981	4571081.262514	5824.112305	217.000000	13768200.000000
	576600.930981	4571051.262514	5781.686035	215.000000	13780800.000000
	576570.930981	4571051.262514	5751.686035	215.000000	13795200.000000
	576540.930981	4571021.262514	5709.259766	215.000000	13798800.000000
	576510.930981	4571021.262514	5679.259766	215.000000	13800600.000000
	576480.930981	4570991.262514	5636.833496	215.000000	13819500.000000
	576450.930981	4570991.262514	5606.833496	213.000000	13851900.000000
	576420.930981	4570961.262514	5564.407227	212.000000	13865400.000000
	576420.930981	4570931.262514	5534.407227	209.000000	13869900.000000
	576390.930981	4570901.262514	5491.980957	209.000000	13909500.000000
	576360.930981	4570871.262514	5449.554688	208.000000	13911300.000000
	576330.930981	4570841.262514	5407.128418	206.000000	13913100.000000
	576300.930981	4570841.262514	5377.128418	205.000000	13914000.000000
	576270.930981	4570841.262514	5347.128418	204.000000	13975200.000000
	576240.930981	4570811.262514	5304.702148	204.000000	13977900.000000
	576210.930981	4570781.262514	5262.275879	204.000000	13979700.000000
	576180.930981	4570751.262514	5219.849609	203.000000	13981500.000000
	576150.930981	4570751.262514	5189.849609	202.000000	13988700.000000
	576120.930981	4570751.262514	5159.849609	202.000000	13990500.000000
	576090.930981	4570751.262514	5129.849609	202.000000	13991400.000000
	576060.930981	4570781.262514	5087.423340	202.000000	13993200.000000
	576030.930981	4570781.262514	5057.423340	201.000000	13995000.000000
	576000.930981	4570781.262514	5027.423340	201.000000	13995900.000000
	575970.930981	4570781.262514	4997.423340	200.000000	13996800.000000
	575940.930981	4570781.262514	4967.423340	198.000000	14021100.000000
	575910.930981	4570781.262514	4937.423340	198.000000	14022000.000000
	575880.930981	4570781.262514	4907.423340	197.000000	14451300.000000
	575850.930981	4570781.262514	4877.423340	197.000000	14458500.000000
	575820.930981	4570751.262514	4834.997070	197.000000	14465700.000000
	575790.930981	4570721.262514	4792.570801	197.000000	28656000.000000
	575340.930981	4569251.262514	5579.849609	199.000000	14556600.000000
	575370.930981	4569281.262514	5537.423340	199.000000	14560200.000000
	575400.930981	4569311.262514	5494.997070	199.000000	14566500.000000
	575400.930981	4569341.262514	5464.997070	199.000000	14568300.000000
	575400.930981	4569371.262514	5434.997070	199.000000	14571000.000000
	575400.930981	4569401.262514	5404.997070	199.000000	14571900.000000
	575400.930981	4569431.262514	5374.997070	198.000000	14660100.000000
	575400.930981	4569461.262514	5344.997070	198.000000	14671800.000000
	575400.930981	4569491.262514	5314.997070	198.000000	14672700.000000
	575400.930981	4569521.262514	5284.997070	197.000000	14743800.000000
	575430.930981	4569521.262514	5254.997070	197.000000	14744700.000000
	575460.930981	4569521.262514	5224.997070	196.000000	14747400.000000
	575490.930981	4569521.262514	5194.997070	195.000000	14753700.000000
	575490.930981	4569551.262514	5164.997070	195.000000	14755500.000000
	575490.930981	4569581.262514	5134.997070	195.000000	14756400.000000
	575490.930981	4569611.262514	5104.997070	195.000000	14757300.000000
	575490.930981	4569641.262514	5074.997070	195.000000	14783400.000000
	575520.930981	4569671.262514	5032.570801	195.000000	14882400.000000
	575550.930981	4569701.262514	4990.144531	194.000000	14936400.000000
	575550.930981	4569731.262514	4960.144531	194.000000	15312600.000000
	575520.930981	4569761.262514	4917.718262	193.000000	15318000.000000
	575520.930981	4569791.262514	4887.718262	192.000000	15323400.000000
	575520.930981	4569821.262514	4857.718262	192.000000	15325200.000000
	575490.930981	4569851.262514	4815.291992	192.000000	15426900.000000
	575490.930981	4569881.262514	4785.291992	191.000000	15443100.000000
	575490.930981	4569911.262514	4755.291992	191.000000	15444000.000000
	575490.930981	4569941.262514	4725.291992	191.000000	15444900.000000
	575490.930981	4569971.262514	4695.291992	191.000000	15657300.000000
	575460.930981	4570001.262514	4652.865723	191.000000	15930000.000000
	575460.930981	4570031.262514	4622.865723	191.000000	15930900.000000
	575460.930981	4570061.262514	4592.865723	190.000000	15933600.000000
	575460.930981	4570091.262514	4562.865723	189.000000	15951600.000000
	575430.930981	4570121.262514	4520.439453	189.000000	15952500.000000
	575430.930981	4570151.262514	4490.439453	188.000000	15955200.000000
	575430.930981	4570181.262514	4460.439453	188.000000	15958800.000000
	575400.930981	4570211.262514	4418.013184	187.000000	15966900.000000
	575370.930981	4570241.262514	4375.586914	187.000000	16038000.000000
	575370.930981	4570271.262514	4345.586914	187.000000	16202700.000000
	575340.930981	4570301.262514	4303.160645	187.000000	16213500.000000
	575310.930981	4570331.262514	4260.734375	186.000000	16221600.000000
	575310.930981	4570361.262514	4230.734375	185.000000	16236900.000000
	575310.930981	4570391.262514	4200.734375	184.000000	16238700.000000
	575310.930981	4570421.262514	4170.734375	184.000000	16257600.000000
	575280.930981	4570451.262514	4128.308105	184.000000	16359300.000000
	575250.930981	4570481.262514	4085.881592	184.000000	16367400.000000
	575220.930981	4570481.262514	4055.881592	184.000000	16368300.000000
	575190.930981	4570481.262514	4025.881592	183.000000	16370100.000000
	575160.930981	4570481.262514	3995.881592	183.000000	16406100.000000
	575130.930981	4570511.262514	3953.455078	183.000000	45629100.000000
	575250.930981	4568981.262514	5911.980957	203.000000	12636900.000000
	575280.930981	4569011.262514	5869.554688	203.000000	12644100.000000
	575310.930981	4569041.262514	5827.128418	203.000000	12649500.000000
	575340.930981	4569071.262514	5784.702148	203.000000	12695400.000000
	575370.930981	4569101.262514	5742.275879	201.000000	12705300.000000
	575370.930981	4569131.262514	5712.275879	201.000000	12803400.000000
	575340.930981	4569161.262514	5669.849609	200.000000	12806100.000000
	575340.930981	4569191.262514	5639.849609	200.000000	12807000.000000
	575340.930981	4569221.262514	5609.849609	199.000000	12807900.000000
	575340.930981	4569251.262514	5579.849609	199.000000	14556600.000000
	579420.930981	4569131.262514	9568.449219	270.000000	5861700.000000
	579390.930981	4569161.262514	9526.022461	267.000000	5866200.000000
	579390.930981	4569191.262514	9496.022461	265.000000	5871600.000000
	579360.930981	4569191.262514	9466.022461	265.000000	5875200.000000
	579330.930981	4569221.262514	9423.595703	265.000000	5984100.000000
	579300.930981	4569251.262514	9381.168945	265.000000	6000300.000000
	579270.930981	4569281.262514	9338.742188	265.000000	6039000.000000
	579240.930981	4569281.262514	9308.742188	265.000000	6039900.000000
	579210.930981	4569281.262514	9278.742188	263.000000	6044400.000000
	579180.930981	4569281.262514	9248.742188	262.000000	6048000.000000
	579150.930981	4569281.262514	9218.742188	261.000000	6057000.000000
	579120.930981	4569281.262514	9188.742188	261.000000	6061500.000000
	579090.930981	4569281.262514	9158.742188	261.000000	6062400.000000
	579060.930981	4569281.262514	9128.742188	261.000000	6309900.000000
	579030.930981	4569311.262514	9086.315430	261.000000	6313500.000000
	579000.930981	4569341.262514	9043.888672	261.000000	6352200.000000
	578970.930981	4569371.262514	9001.461914	260.000000	6354000.000000
	578970.930981	4569401.262514	8971.461914	260.000000	6361200.000000
	578940.930981	4569431.262514	8929.035156	259.000000	6399000.000000
	578910.930981	4569431.262514	8899.035156	258.000000	6401700.000000
	578880.930981	4569431.262514	8869.035156	258.000000	6439500.000000
	578850.930981	4569431.262514	8839.035156	258.000000	6441300.000000
	578820.930981	4569431.262514	8809.035156	258.000000	6442200.000000
	578790.930981	4569461.262514	8766.608398	258.000000	6644700.000000
	578760.930981	4569491.262514	8724.181641	257.000000	6703200.000000
	578730.930981	4569491.262514	8694.181641	256.000000	6711300.000000
	578700.930981	4569461.262514	8651.754883	256.000000	6723000.000000
	578670.930981	4569461.262514	8621.754883	256.000000	6723900.000000
	578640.930981	4569461.262514	8591.754883	254.000000	6992100.000000
	578610.930981	4569491.262514	8549.328125	252.000000	7122600.000000
	578580.930981	4569491.262514	8519.328125	252.000000	7123500.000000
	578550.930981	4569491.262514	8489.328125	250.000000	7142400.000000
	578520.930981	4569461.262514	8446.901367	249.000000	7258500.000000
	578490.930981	4569461.262514	8416.901367	249.000000	7290000.000000
	578460.930981	4569431.262514	8374.474609	249.000000	7292700.000000
	578430.930981	4569461.262514	8332.047852	249.000000	7293600.000000
	578400.930981	4569461.262514	8302.047852	248.000000	7303500.000000
	578370.930981	4569461.262514	8272.047852	248.000000	7311600.000000
	578340.930981	4569461.262514	8242.047852	248.000000	7314300.000000
	578310.930981	4569491.262514	8199.621094	248.000000	7324200.000000
	578280.930981	4569491.262514	8169.621582	247.000000	7558200.000000
	578250.930981	4569491.262514	8139.621582	246.000000	7571700.000000
	578220.930981	4569491.262514	8109.621582	245.000000	7579800.000000
	578190.930981	4569491.262514	8079.621582	245.000000	7586100.000000
	578160.930981	4569491.262514	8049.621582	245.000000	7587000.000000
	578130.930981	4569491.262514	8019.621582	243.000000	7592400.000000
	578100.930981	4569491.262514	7989.621582	242.000000	7593300.000000
	578070.930981	4569491.262514	7959.621582	242.000000	7610400.000000
	578040.930981	4569521.262514	7917.195312	242.000000	7846200.000000
	578010.930981	4569521.262514	7887.195312	242.000000	7847100.000000
	577980.930981	4569521.262514	7857.195312	241.000000	7884900.000000
	577950.930981	4569491.262514	7814.769043	240.000000	7893000.000000
	577920.930981	4569461.262514	7772.342773	239.000000	11223900.000000
	575040.930981	4568471.262514	6576.243652	207.000000	8588700.000000
	575040.930981	4568501.262514	6546.243652	207.000000	8589600.000000
	575040.930981	4568531.262514	6516.243652	207.000000	8744400.000000
	575040.930981	4568561.262514	6486.243652	207.000000	8796600.000000
	575070.930981	4568591.262514	6443.817383	207.000000	8807400.000000
	575070.930981	4568621.262514	6413.817383	207.000000	8810100.000000
	575100.930981	4568651.262514	6371.391113	207.000000	8836200.000000
	575100.930981	4568681.262514	6341.391113	207.000000	8850600.000000
	575070.930981	4568711.262514	6298.964844	206.000000	8852400.000000
	575040.930981	4568741.262514	6256.538574	206.000000	8906400.000000
	575070.930981	4568771.262514	6214.112305	206.000000	8909100.000000
	575100.930981	4568801.262514	6171.686035	205.000000	8913600.000000
	575100.930981	4568831.262514	6141.686035	204.000000	8917200.000000
	575100.930981	4568861.262514	6111.686035	204.000000	8938800.000000
	575130.930981	4568891.262514	6069.259766	203.000000	8954100.000000
	575160.930981	4568891.262514	6039.259766	203.000000	8956800.000000
	575190.930981	4568921.262514	5996.833496	203.000000	8968500.000000
	575220.930981	4568951.262514	5954.407227	203.000000	8983800.000000
	575250.930981	4568981.262514	5911.980957	203.000000	12636900.000000
	573660.930981	4571141.262514	2907.351562	185.000000	9300600.000000
	573660.930981	4571171.262514	2877.351562	185.000000	9309600.000000
	573690.930981	4571201.262514	2834.925049	185.000000	9342900.000000
	573720.930981	4571231.262514	2792.498535	185.000000	9345600.000000
	573720.930981	4571261.262514	2762.498535	185.000000	9351000.000000
	573750.930981	4571291.262514	2720.072021	185.000000	9394200.000000
	573780.930981	4571321.262514	2677.645508	185.000000	9405900.000000
	573810.930981	4571351.262514	2635.218994	184.000000	9413100.000000
	573810.930981	4571381.262514	2605.218994	181.000000	9428400.000000
	573810.930981	4571411.262514	2575.218994	181.000000	9451800.000000
	573810.930981	4571441.262514	2545.218994	181.000000	9453600.000000
	573810.930981	4571471.262514	2515.218994	181.000000	9475200.000000
	573780.930981	4571501.262514	2472.792480	181.000000	9943200.000000
	573810.930981	4571531.262514	2430.365967	181.000000	9948600.000000
	573840.930981	4571561.262514	2387.939453	180.000000	9950400.000000
	573840.930981	4571591.262514	2357.939453	179.000000	9961200.000000
	573840.930981	4571621.262514	2327.939453	179.000000	9962100.000000
	573840.930981	4571651.262514	2297.939453	179.000000	9988200.000000
	573840.930981	4571681.262514	2267.939453	179.000000	10009800.000000
	573870.930981	4571711.262514	2225.512939	178.000000	10010700.000000
	573900.930981	4571741.262514	2183.086426	175.000000	10053900.000000
	573900.930981	4571771.262514	2153.086426	175.000000	10061100.000000
	573900.930981	4571801.262514	2123.086426	175.000000	10063800.000000
	573900.930981	4571831.262514	2093.086426	175.000000	10064700.000000
	573900.930981	4571861.262514	2063.086426	174.000000	10224900.000000
	573930.930981	4571891.262514	2020.660034	172.000000	10229400.000000
	573960.930981	4571921.262514	1978.233643	171.000000	10266300.000000
	573960.930981	4571951.262514	1948.233643	171.000000	10267200.000000
	573960.930981	4571981.262514	1918.233643	170.000000	10270800.000000
	573960.930981	4572011.262514	1888.233643	169.000000	10290600.000000
	573960.930981	4572041.262514	1858.233643	169.000000	10295100.000000
